Id,Enunciado,Tópico,Contexto,English
2533,"Desempregado
Fred foi demitido pela empresa na qual trabalhava havia 15 anos. Ele pretende investir na poupança o valor da indenização recebida, de \(V\) reais. Ao final de cada mês, ele sacará um valor total fixo de \(C\) reais para manter seus gastos. Ao final de cada mês, o saldo da conta poupança é capitalizado por uma taxa de juros de \(j\) %, e então imediatamente Fred faz o saque mensal de \(C\) reais.
Escreva um programa que leia, nesta ordem:

O valor recebido da indenização \(V\), em R$
O saque mensal fixo \(C\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança se torne inferior à metade da indenização \(V\) inicial.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor recebido da indenização: \(V>0\)
Saque mensal fixo: \(C>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Bancário,"
Unemployed
Fred was fired by the company he had worked for 15 years. He intends
invest in savings the amount of compensation received, of \ (V \) reais. At end
each month, it will draw a fixed total amount of \ (C \) reais to maintain its
spending. At the end of each month, the savings account balance is capitalized by a
interest rate of \ (j \)%, and then immediately Fred makes the monthly withdrawal of \ (C \)
Real.
Write a program that reads, in this order:
The amount received from the compensation \ (V \), in R $
The fixed monthly withdrawal \ (C \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
becomes less than half of the initial indemnity \ (V \).
Data validity
Input data is only valid in the following cases:
Amount received from compensation: \ (V> 0 \)
Fixed monthly withdrawal: \ (C> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2534,"Seguro Desemprego
Carlos foi demitido pela empresa na qual trabalhava havia 10 anos. Ele pretende investir na poupança o valor da indenização recebida, de \(V\) reais. Além disso, receberá por seis meses o seguro desemprego de valor mensal \(S\) reais. Ao final de cada mês, o saldo da conta poupança é capitalizado por uma taxa de juros \(j\) %, e então imediatamente Fred deposita o valor \(S\). Note, porém, que o seguro só será depositado por 6 meses.
Escreva um programa que leia, nesta ordem:

O valor recebido da indenização \(V\), em R$
O valor do seguro desemprego mensal \(S\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança ultrapasse em 40% o valor da indenização \(V\).
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor recebido da indenização: \(V>0\)
Seguro desemprego mensal: \(S>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Bancário,"
Unemployment insurance
Carlos was fired by the company he had worked for 10 years. He intends
invest in savings the amount of compensation received, of \ (V \) reais. Beyond
In addition, it will receive for six months the monthly unemployment insurance \ (S \).
At the end of each month, the savings account balance is capitalized at a rate of
interest \ (j \)%, and then immediately Fred deposits the amount \ (S \). Note, however,
that the insurance will only be deposited for 6 months.
Write a program that reads, in this order:
The amount received from the compensation \ (V \), in R $
The amount of monthly unemployment insurance \ (S \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
exceed 40% of the indemnity value \ (V \).
Data validity
Input data is only valid in the following cases:
Amount received from compensation: \ (V> 0 \)
Monthly unemployment insurance: \ (S> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2535,"Dois Investimentos
Jaqueline vai fazer investimentos em dois bancos diferentes: Banco A e Banco B. Irá depositar um valor de \(DA\) reais no Banco A e um valor \(DB\) reais no Banco B, de tal forma que \(DA>DB\). Os investimentos em cada banco serão capitalizados por juros de \(jA\) % e \(jB\) %, respectivamente, sendo que \(jA < jB\).
Escreva um programa que leia, nesta ordem:

O valor depositado no Banco A, \(DA\), em R$
O valor depositado no Banco B, \(DB\), em R$
A taxa de juros no Banco A, \( jA \), em %
A taxa de juros no Banco B, \( jB \), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na conta do Banco B supere o saldo na conta do Banco A.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor depositado no Banco A: \(DA>0\)
Valor depositado no Banco B: \(DB>0\)
Taxa de juros no Banco A: \(jA >0\)
Taxa de juros no Banco B: \(jB>0\)
\(DA>DB\)
\(jA<jB\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Bancário,"
Two Investments
Jaqueline will make investments in two different banks: Bank A and Bank B.
Will deposit an actual \ (DA \) value in Bank A and an actual \ (DB \) value in Bank
Bank B such that \ (DA> DB \). Investments in each bank will be
capitalized by interest of \ (jA \)% and \ (jB \)%, respectively, where \ (jA
<jB \).
Write a program that reads, in this order:
The amount deposited in Bank A, \ (DA \), in R $
The amount deposited at Bank B, \ (DB \), in R $
The interest rate at Bank A, \ (jA \), in%
The interest rate at Bank B, \ (jB \), in%
As an output, print out the amount of time required, in months, for the account balance to
Bank B exceeds the balance in Bank A's account.
Data validity
Input data is only valid in the following cases:
Amount deposited with Bank A: \ (DA> 0 \)
Amount deposited with Bank B: \ (DB> 0 \)
Bank A interest rate: \ (jA> 0 \)
Bank B interest rate: \ (jB> 0 \)
\ (DA> DB \)
\ (jA <jB \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2536,"Compra de uma Casa
Paulo pretende comprar uma casa que custa um valor de \(C\) reais. Para isso, ele dispõe de um valor inicial de \(D\) reais, que será depositado numa conta poupança. Para apressar essa compra, irá fazer depósitos mensais de um valor fixo de \(M\) reais na poupança. Ao final de cada mês, o saldo da poupança é capitalizado por uma taxa de juros de \(j\) %, e então imediatamente Paulo faz o depósito mensal de \(M\) reais.
Escreva um programa que leia, nesta ordem:

O valor da casa \(C\), em R$
O valor inicial depositado \(D\), em R$
O depósito mensal fixo \(M\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança seja suficiente para comprar a casa.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor da casa: \(C>0\)
Valor inicial depositado: \(D>0\)
Depósito mensal fixo: \(M>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Comercial,"
Buying a House
Paul intends to buy a house that costs a value of \ (C \) reais. For this,
it has an initial value of \ (D \) reais, which will be deposited in an account
savings. To speed up this purchase, you will make monthly deposits of an amount
\ (M \) fixed rate in savings. At the end of each month, the savings balance is
capitalized at an interest rate of \ (j \)%, and then immediately Paul makes the
monthly deposit of \ (M \) reais.
Write a program that reads, in this order:
The value of the house \ (C \), in R $
The initial deposit amount \ (D \), in R $
The fixed monthly deposit \ (M \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
be enough to buy the house.
Data validity
Input data is only valid in the following cases:
House value: \ (C> 0 \)
Initial deposit amount: \ (D> 0 \)
Fixed monthly deposit: \ (M> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2537,"Herança
Marcela soube que seu avô milionário, recém-falecido, deixou-lhe uma herança no valor total de \(V\) reais. Ela decidiu que não irá mais trabalhar e viverá apenas dos juros do seu prêmio aplicados na poupança. Para isso, ela deseja sacar todo mês um valor fixo de \(M\) reais, a fim de manter seu padrão de vida. Ao final de cada mês, o saldo da poupança é capitalizado por uma taxa de juros \(j\) %, e então imediatamente Marcela faz o saque mensal de \(M\) reais.
Escreva um programa que leia, nesta ordem:

O valor da herança \(V\), em R$
O saque mensal fixo \(M\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança supere em 20% o valor da herança recebida.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor da herança: \(V>0\)
Saque mensal fixo: \(M>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Bancário,"
Heritage
Marcela learned that her recently deceased millionaire grandfather left him an inheritance in the
total value of \ (V \) reais. She has decided that she will no longer work and will live
only your premium interest on savings. For that, she wishes
withdraw every month a fixed amount of \ (M \) reais in order to maintain their standard of living.
At the end of each month, the savings balance is capitalized at an interest rate \
(j \)%, and then immediately Marcela makes the monthly withdrawal of \ (M \) reais.
Write a program that reads, in this order:
The inheritance value \ (V \), in R $
The fixed monthly withdrawal \ (M \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
exceed by 20% the amount of inheritance received.
Data validity
Input data is only valid in the following cases:
Inheritance Value: \ (V> 0 \)
Fixed monthly withdrawal: \ (M> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2538,"Compra de um Sítio
Francisco pretende comprar um sítio que custa um valor de \(S\) reais. Para isso, ele dispõe de um valor inicial de \(D\) reais, que será depositado em uma conta poupança. Para apressar essa compra, ele irá fazer depósitos mensais de um valor fixo de \(M\) reais na poupança. Ao final de cada mês, o saldo da poupança é capitalizado por uma taxa de juros \(j\) %, e então imediatamente Francisco faz o depósito mensal de \(M\) reais.
Escreva um programa que leia, nesta ordem:

O valor do sítio \(S\), em R$
O valor inicial depositado \(D\), em R$
O depósito mensal fixo \(M\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança seja suficiente para comprar o sítio.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor do sítio: \(S>0\)
Valor inicial depositado: \(D>0\)
Depósito mensal fixo: \(M>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Comercial,"
Buying a Site
Francisco intends to buy a site that costs a value of \ (S \) reais. For
therefore, it has an initial value of \ (D \) reais, which will be deposited in a
savings account. To hasten this purchase, he will make monthly deposits of a
fixed amount of \ (M \) reais in savings. At the end of each month, the savings balance
is capitalized by an interest rate \ (j \)%, and then immediately Francisco
makes the monthly deposit of \ (M \) reais.
Write a program that reads, in this order:
The site value \ (S \), in R $
The initial deposit amount \ (D \), in R $
The fixed monthly deposit \ (M \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
is enough to buy the site.
Data validity
Input data is only valid in the following cases:
Site value: \ (S> 0 \)
Initial deposit amount: \ (D> 0 \)
Fixed monthly deposit: \ (M> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2539,"Loteria Federal
Flávia foi a sortuda da vez, pois consegui sozinha ganhar o prêmio da Loteria Federal em um total de \(V\) reais. Ela decidiu que não irá mais trabalhar e viver apenas dos juros do seu prêmio aplicados na poupança. Para isso, ela deseja sacar todo mês um valor fixo de \(M\) reais, a fim de manter seu padrão de vida. Ao final de cada mês, o saldo da poupança é capitalizado por uma taxa de juros \(j\) %, e então imediatamente Flávia faz o saque mensal de \(M\) reais.
Escreva um programa que leia, nesta ordem:

O valor do prêmio \(V\), em R$
O saque mensal fixo \(M\), em R$
A taxa de juros \(j\), em %

Como saída, imprima o tempo necessário, em meses, para que o saldo na poupança supere em 20% o valor do prêmio inicial recebido.
Validade dos dados
Os dados de entrada somente são válidos nos seguintes casos:

Valor do prêmio: \(V>0\)
Saque mensal fixo: \(M>0\)
Taxa de juros: \(j>0\)

Se pelo menos uma das entradas for inválida, o programa deve imprimir a mensagem: Dados incorretos.
",Estrutura de repetição por condição,Jogos,"
Federal lottery
Flávia was the lucky one, because I was able to win the Lottery prize alone
Federal in a total of \ (V \) reais. She has decided she will no longer work and
live only on the interest of your premium applied on savings. For that, she
want to draw a fixed amount of \ (M \) reais each month to maintain its default
of life. At the end of each month, the savings balance is capitalized at a rate of
interest rate \ (j \)%, and then immediately Flavia makes the monthly withdrawal of \ (M \)
Real.
Write a program that reads, in this order:
The value of the prize \ (V \), in R $
The fixed monthly withdrawal \ (M \), in R $
The interest rate \ (j \), in%
As output, print the time required, in months, for the savings balance
exceed by 20% the amount of the initial prize received.
Data validity
Input data is only valid in the following cases:
Prize Amount: \ (V> 0 \)
Fixed monthly withdrawal: \ (M> 0 \)
Interest Rate: \ (j> 0 \)
If at least one of the entries is invalid, the program should print the
message: Incorrect data.
""
"" "
2185,"Número por extenso
Escreva um programa que leia um número inteiro. Como saída, imprima o valor por extenso. Considere que o valor máximo a ser lido seja 10.000.
Exemplos:

Entrada: 1235 → Saída: Mil Duzentos e Trinta e Cinco
Entrada: 126 → Saída: Cento e Vinte e Seis

",Strings,Outros,"
Number in full
Write a program that reads an integer. As output, print the value by
extensive. Assume that the maximum value to read is 10,000.
Examples:
Check in: 1235 → Check out: One Thousand Two Hundred Thirty Five
Check in: 126 → Check out: One Hundred Twenty Six
""
"" "
2541,"Distância Euclidiana
Um aluno de estatística deseja calcular o grau de similaridade entre dois vetores \(P = (p_1, p_2, \ldots, p_n)\) e \(Q = (q_1, q_2, \ldots, q_n)\) usando a distância Euclidiana, definida como:
\[\sqrt[]{(p_{1}-q_{1})^{2} + (p_{2}-q_{2})^{2} + \ldots + (p_{n}-q_{n})^{2}} = \sqrt[]{\sum_{i=1}^{n}(p_{i}-q_{i})^{2}}\]
Escreva um programa que leia dois vetores \(P\) e \(Q\). Como saída, imprima a distância Euclidiana com até quatro casas decimais.
",Vetor,Matemático,"
Euclidean Distance
A student of statistics wants to calculate the degree of similarity between two
vectors \ (P = (p_1, p_2, \ ldots, p_n) \) and \ (Q = (q_1, q_2, \ ldots, q_n) \) using
Euclidean distance, defined as:
\ [\ sqrt [] {(p_ {1} -q_ {1}) ^ {2} + (p_ {2} -q_ {2}) ^ {2} + \ ldots + (p_ {n} -q_ { n}) ^ {2}}
= \ sqrt [] {\ sum_ {i = 1} ^ {n} (p_ {i} -q_ {i}) ^ {2}} \]
Write a program that reads two vectors \ (P \) and \ (Q \). As output, print the
Euclidean distance with up to four decimal places.
""
"" "
2542,"Passageiros no Ônibus
A lotação máxima de um determinado ônibus é de 75 passageiros.
Escreva um programa que leia, nesta ordem:

Um vetor em que o i-ésimo elemento representa a quantidade de pessoas que entraram no ônibus na i-ésima parada.
Um vetor em que o i-ésimo elemento representa a quantidade de pessoas que saíram do ônibus na i-ésima parada.

Considere que, a cada uma parada, as pessoas saem do ônibus antes de outras entrarem. Considere também que a lotação máxima do ônibus nunca é excedida.
Como saída, seu programa deverá imprimir o total de passageiros que resta no ônibus depois de passar por todas as paradas.
 
",Vetor,Trânsito,"
Passengers on the bus
The maximum capacity of a given bus is 75 passengers.
Write a program that reads, in this order:
A vector in which the ith element represents the number of people who
they got on the bus at the ith stop.
A vector in which the ith element represents the number of people who left
from the bus at the ith stop.
Consider that at each stop people get off the bus before other
enter into. Also consider that the maximum capacity of the bus is never exceeded.
As an output, your program should print the total number of passengers left in the
bus after passing all the stops.
""
"" "
770,"Anagramas
Escreva um programa que testa se duas palavras são anagramas (permutações das mesmas letras). Como saída o valor apresente o vetor da comparação e o valor 1, caso a palavra seja um anagrama e o valor 0 em caso contrário.
Escreva um laço que leia a primeira palavra, caractere por caractere, usando um vetor de 26 inteiros para contar o número de ocorrências de cada letra na palavra. Por exemplo, depois que a palavra smartest for lida, o vetor deve conter os valores 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 2 2 0 0 0 0 0 0, refletindo o fato que smartest contém um A, um E um, um M, um R, dois S e dois T.
Use outro laço para ler a segunda palavra, só que desta vez decrementando o elemento do vetor correspondente à medida que cada letra é lida. Ambos os laços devem ignorar quaisquer caracteres que não são letras, mas devem tratar letras maiúsculas da mesma maneira que minúsculas.
Após a segunda palavra ser lida, use um terceiro laço para verificar se todos os elementos do vetor são zero. Se assim for, as palavras são anagramas. Durante a análise, ignore qualquer caractere que não seja uma letra do alfabeto, tais como números, pontuação e caracteres acentuados. Estes não precisam ser contados.
Entrada de Exemplo 1:
Digite a primeira palavra: smartest
Digite a segunda palavra: mattress
Saídas de Exemplo 1: 
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1
Entrada de Exemplo 2:
Digite a primeira palavra: dumbest
Digite a segunda palavra: stumble
Saídas de Exemplo 2:
[ 0 0 0 1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
0
 
 
",Vetor,Outros,"
Anagrams
Write a program that tests whether two words are anagrams (permutations of
same letters). As output the value presents the comparison vector and the value 1,
if the word is an anagram and the value 0 otherwise.
Write a loop that reads the first word, character by character, using a
26 integer vector to count the number of occurrences of each letter in the
word. For example, after the word smartest is read, the vector must
contain the values ​​1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 2 2 0 0 0 0 0 0,
reflecting the fact that smartest contains one A, one E one, one M, one R, two S and two
T.
Use another loop to read the second word, but this time decrementing the
corresponding vector element as each letter is read. Both ties
should ignore any non-letter characters but handle letters
uppercase in the same way as lowercase.
After the second word is read, use a third loop to verify that all
Vector elements are zero. If so, the words are anagrams. During the
analysis, ignore any character other than a letter of the alphabet, such as
numbers, punctuation and accented characters. These need not be counted.
Example Entry 1:
Enter the first word: smartest
Enter the second word: mattress
Example 1 Outputs:
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1
Example Entry 2:
Enter the first word: dumbest
Enter the second word: stumble
Example 2 Outputs:
[0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
0
""
"" "
2543,"Função Polinomial
Escreva um programa que leia um vetor contendo os coeficientes de uma função polinomial. Como saída, imprima a função polinomial por extenso, usando o caractere ^ para simbolizar o expoente. Observe os diversos exemplos a seguir:
Entrada de Exemplo 1
[42, 88, 32]
Saída de Exemplo 1
42x^2 + 88x + 32
 
Entrada de Exemplo 2
[14, 15, 92, 65]
Saída de Exemplo 2
14x^3 + 15x^2 + 92x + 65
 
Entrada de Exemplo 3
[27, 18, 28, 45, 90]
Saída de Exemplo 3
27x^4 + 18x^3 + 28x^2 + 45x + 90
",Vetor,Matemático,"
Polynomial Function
Write a program that reads a vector containing the coefficients of a function
polynomial. As output, print the polynomial function in full, using the
^ character to symbolize the exponent. Note the following several examples:
Example Entry 1
[42.88, 32]
Example 1 Output
42x ^ 2 + 88x + 32
Example Entry 2
[14.15, 92.65]
Example 2 Output
14x ^ 3 + 15x ^ 2 + 92x + 65
Example Entry 3
[27, 18, 28, 45, 90]
Example Output 3
27x ^ 4 + 18x ^ 3 + 28x ^ 2 + 45x + 90
""
"" "
2544,"Classificação de Batatas
Um plantador de batatas acabou de realizar sua colheita. Como em toda plantação, batatas de tamanhos diferentes foram colhidas e precisam ser classificadas em três tipos:

Tipo A: batatas cujo maior diâmetro seja maior ou igual a 10cm
Tipo B: batatas cujo maior diâmetro seja maior ou igual a 5cm, mas menor que 10cm
Tipo C: batatas cujo maior diâmetro seja menor que 5cm

Faça um programa que tenha como entrada um vetor contendo, para cada posição, o tamanho do maior diâmetro de uma batata colhida. Como saída, o programa deve imprimir a quantidade de cada tipo de batata, na ordem apresentada acima.
",Vetor,Outros,"
Potato Rating
A potato planter has just harvested it. As with every plantation,
Potatoes of different sizes have been harvested and need to be classified into
three types:
Type A: Potatoes whose diameter is greater than or equal to 10cm
Type B: Potatoes whose largest diameter is greater than or equal to 5 cm but smaller than
10cm
Type C: Potatoes whose largest diameter is less than 5cm
Make a program that has as input a vector containing, for each position, the
size of the largest diameter of a harvested potato. As an output, the program should
Print the quantity of each type of potato in the order shown above.
""
"" "
2562,"Elementos Pares
Quantos elementos são pares?
Escreva um script que leia do teclado um vetor de tamanho qualquer. Em seguida, determine:

Quantos elementos são pares?
Quantos são ímpares?
Qual a quantidade de elementos?

Seu script deve repetir esse procedimento indefinidamente para diversos vetores, de tamanhos variados, até que um vetor de apenas um elemento seja inserido, terminando a execução do script.
",Estrutura de repetição por contagem,Matemático,"
Even Elements
How many elements are even?
Write a script that reads a vector of any size from the keyboard. Then,
determine:
How many elements are even?
How many are odd?
How many elements?
Your script should repeat this procedure indefinitely for multiple vectors,
of varying sizes, until a single-element vector is inserted,
ending script execution.
""
"" "
2563,"Aluno pode ser monitor?
Aprovado, mas não pode ser monitor
Na UFAM, para que um aluno seja monitor de uma disciplina é necessário que ele tenha sido aprovado nessa disciplina com nota mínima de 7.
Escreva um script que leia um vetor contendo as médias finais dos alunos matriculados em uma disciplina. Em seguida, determine a quantidade de alunos aprovados na disciplina (nota maior ou igual a 5), mas que não tem condições de ser monitor (nota menor que 7).
Seu script deve repetir esse procedimento indefinidamente para diversos vetores, de tamanhos variados, correspondentes a outras disciplinas, até que um vetor de apenas um elemento seja inserido, terminando a execução do script.
",Estrutura de repetição por contagem,Escolar,"
Can a student be a monitor?
Approved, but cannot be monitor
At UFAM, in order for a student to be a subject monitor, he / she must
has passed this course with a minimum grade of 7.
Write a script that reads a vector containing student's final averages
enrolled in a subject. Then determine the number of students
approved in the course (grade greater than or equal to 5), but which cannot
be a monitor (grade lower than 7).
Your script should repeat this procedure indefinitely for multiple vectors,
of varying sizes, corresponding to other disciplines, until a vector of
only one element is inserted, ending the execution of the script.
""
"" "
2564,"Contar ocorrências (1): Time de Futebol
Os resultados das partidas de um time de futebol ao longo de um campeonato são armazenados em dois vetores de mesmo tamanho:

 O primeiro vetor guarda o número de gols efetuados por esse time em cada partida.
O segundo vetor guarda o número de gols efetuados pelo time adversário.

Uma posição i de cada vetor indica a i-ésima partida realizada.
Escreva um programa que leia esses dois vetores, na ordem em que foram explicados. Como saída, imprima um vetor de três posições, contendo os seguintes dados, em ordem, em relação ao time:


Número de vitórias;


Número de empates;


Número de derrotas;


Considere que as entradas fornecidas são sempre válidas, ou seja:

Os dois vetores de entrada são de tamanho igual;
Cada elemento do vetor, que indica o número de gols, é um inteiro não-negativo.

",Estrutura de repetição por contagem,Esporte,"
Count Occurrences (1): Football Team
The results of matches of a football team throughout a championship are
stored in two vectors of the same size:
The first vector stores the number of goals scored by this team in each
match.
The second vector holds the number of goals scored by the opposing team.
An i position of each vector indicates the ith match made.
Write a program that reads these two vectors in the order they were
explained. As output, print a three position vector, containing the following
data, in order, relative to the team:
Number of wins;
Number of ties;
Number of defeats;
Assume that the entries provided are always valid, ie:
The two input vectors are of equal size;
Each element of the vector, which indicates the number of goals, is a nonnegative integer.
""
"" "
2565,"Contar ocorrências (2): Aprovação em disciplina
Na Universidade Federal do Amazonas (UFAM), um aluno é aprovado em uma disciplina se atender a dois critérios:

Média final igual ou superior a 5,0. 
Frequência igual ou superior a 75% da carga horária.

Se a frequência for menor que 75%, o aluno é reprovado por frequência, independentemente da sua nota.
O aluno é reprovado por nota se, tendo comparecido ao número mínimo de aulas, não atingiu a média exigida.
Escreva um programa que leia as seguintes informações de uma disciplina, nesta ordem:

Um vetor contendo médias finais de cada aluno;
Um vetor contendo a presença (número de horas) dos alunos em uma disciplina;
A carga horária da disciplina.

Como saída, imprima um vetor de três posições, nesta ordem:

Número de alunos aprovados;
Número de alunos reprovados por nota;
Número de alunos reprovados por frequência.

Considere que as entradas fornecidas são sempre válidas:

As notas variam entre 0,0 e 10,0;
A frequência entre 0 e a carga horária;
Os vetores de notas e de frequência têm tamanhos iguais.

",Estrutura de repetição por contagem,Escolar,"
Reporting Issues (2): Approval in Discipline
At the Federal University of Amazonas (UFAM), a student is approved in a
discipline meets two criteria:
Final average 5.0 or higher.
Frequency of 75% or more of the workload.
If the attendance is less than 75%, the student is disapproved for attendance,
regardless of your grade.
A student fails a grade if, having attended the minimum number of classes,
did not meet the required average.
Write a program that reads the following information from a course in this
order:
A vector containing final averages of each student;
A vector containing the presence (number of hours) of students in a subject;
The workload of the discipline.
As output, print a three position vector, in this order:
Number of students approved;
Number of students failed per grade;
Number of students failed by frequency.
Assume that the entries provided are always valid:
The grades range from 0.0 to 10.0;
The frequency between 0 and the workload;
Note and frequency vectors have equal sizes.
""
"" "
2566,"Contar ocorrências (3): Faltas ao trabalho
O setor de Recursos Humanos (RH) de uma empresa deseja determinar quantas faltas acontecem em cada dia de semana de trabalho (segunda a sábado).
Um vetor armazena o histórico de faltas registradas na empresa. Cada posição armazena um número correspondente ao dia da semana em que o empregado faltou ao trabalho. Por exemplo:

O número 2 indica uma falta em dia de segunda-feira.
O número 3 indica uma falta em dia de terça-feira.
...
O número 7 indica uma falta em dia de sábado.

Escreva um programa que leia o vetor. Como saída, imprimar um vetor de seis elementos contendo o percentual de faltas que aconteceram na segunda, na terça, ..., até sábado, nessa ordem, com até uma casa decimal de precisão.
Considere que a entrada fornecida é sempre válida: os elementos do vetor são sempre um inteiro entre 2 e 7.
",Estrutura de repetição por contagem,RH,"
Report occurrences (3): Work Absences
A company's Human Resources (HR) department wants to determine how many absences
happen on each workday (Monday to Saturday).
A vector stores the history of faults recorded in the company. Each position
stores a number corresponding to the day of the week the employee was absent from
job. For example:
Number 2 indicates a foul on Monday.
Number 3 indicates a foul on Tuesday.
...
Number 7 indicates a foul on Saturday.
Write a program that reads the vector. As an output, print a vector of six
elements containing the percentage of absences that occurred in the second, in
Tuesday, ..., until Saturday, in that order, with up to one decimal place of precision.
Assume that the input provided is always valid: the vector elements are
always an integer between 2 and 7.
""
"" "
2567,"Arte ASCII (1)
Escreva um programa que imprima uma figura semelhante à representada abaixo, a partir da leitura do número de asteriscos presentes na base. Por exemplo, para uma entrada igual a 8, o resultado produzido será igual ao da figura abaixo.
************************************************************************
",Estrutura de repetição por contagem,Computacional,"
ASCII Art (1)
Write a program that prints a picture similar to the one shown below, the
from reading the number of asterisks present in the base. For example, for
If an input equals 8, the output will be the same as the figure below.
************************************************** **********************
""
"" "
2568,"Arte ASCII (2)
Escreva um programa que imprima uma figura semelhante à representada abaixo. A entrada deve ser um número inteiro correspondente à metade do número de asteriscos presentes na linha superior. Por exemplo, para uma entrada igual a 11, o resultado produzido será igual ao da figura abaixo.
********************************oo*******************oooo*****************oooooo***************oooooooo*************oooooooooo***********oooooooooooo*********oooooooooooooo*******oooooooooooooooo*****oooooooooooooooooo***oooooooooooooooooooo*
",Estrutura de repetição por contagem,Computacional,"
ASCII Art (2)
Write a program that prints a picture similar to the one below. THE
input must be an integer corresponding to half of the number of
asterisks on the top line. For example, for an entry equal to
11, the output will be the same as the figure below.
******************************** oo ***************** ** oooo ***************** oooooo
*************** oooooooo ************* oooooooooo *********** oooooooooooo ******** * oo
oooooooooooo ******* oooooooooooooooo ***** oooooooooooooooooo *** ooooooooooooooooooo
O*
""
"" "
2569,"Desvio Padrão
Escreva um programa que leia um vetor de números reais x = (x1, x2, ..., xn) de dimensão n. 
Como saída, determine o desvio padrão de x, dado por
\[d = \sqrt{\frac{(x_{1}-m)^{2}+(x_{2}-m)^{2}+...+(x_{n}-m)^{2}}{n-1}}\], onde m é a média do vetor x.
Imprima o resultado com até 03 casas decimais de precisão.
",Estrutura de repetição por contagem,Matemático,"
Standard deviation
Write a program that reads a real number vector x = (x1, x2, ..., xn) of
dimension n.
As output, determine the standard deviation of x, given by
\ [d = \ sqrt {\ frac {(x_ {1} -m) ^ {2} + (x_ {2} -m) ^ {2} + ... + (x_ {n} -m) ^ { 2}} {n-1}} \] where m
is the average of vector x.
Print the result up to 03 decimal places for accuracy.
""
"" "
